DateTime,ETime,LoopCount,WorkMode,Outdoor temp,TankUpperTemp,TankLowerTemp,RoomTemperature1,RoomTemperature2,HeatWater1Temp,Return temp,RadPump1,FanFLExtract,RoomHighestRH,RoomHighestCO2,ElBoilerUsedPwr,CurrentL1,CurrentL2,CurrentL3,ShuntSwitch,Alarm1,Alarm2,Alarm3,Alarm4,Alarms,Outdoor temp,BrineInTemp,BrineOutTemp,HeatPumpChargePump1,CompressorSpeed,PrimarySystemInTemp,PrimarySystemOutTemp,DischargeGasTemp,SuctionTemp,Superheat,HetgasOverheat,ExpansionValvePosition,LowPressure,HighPressure,SoftStartCurrent,PowerPlusErrorCode,CompState,
2021-01-08 08:53:47,204901397,223514172,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-9.7,-5.4,49,22.8,37.4,39.9,75.1,2.4,8.2,31.0,15.4,2.7,16.1,0.0,0,ON,1229
2021-01-08 08:54:00,204902691,223515478,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-9.7,-5.4,49,22.8,37.4,39.9,75.1,2.4,8.0,31.0,11.9,2.8,16.1,0.0,0,ON,60506
2021-01-08 08:54:30,204905684,223518506,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-9.7,-5.4,49,22.9,37.3,39.9,75.2,2.4,8.2,31.2,14.8,2.7,16.1,0.0,0,ON,36243
2021-01-08 08:55:00,204908686,223521536,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-9.7,-5.4,49,22.8,37.4,39.9,75.3,2.4,8.0,31.2,13.8,2.8,16.1,0.0,0,ON,45232
2021-01-08 08:55:30,204911690,223524570,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-9.7,-5.4,49,23.0,37.3,39.9,75.4,2.5,8.3,31.4,15.2,2.7,16.1,0.0,0,ON,47245
2021-01-08 08:56:00,204914683,223527596,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-9.8,-5.5,49,23.0,37.2,39.8,75.4,2.4,8.2,31.4,15.0,2.7,16.1,0.0,0,ON,5425
2021-01-08 08:56:30,204917686,223530628,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-9.7,-5.5,49,23.1,37.3,39.9,75.5,2.4,8.2,31.5,15.2,2.7,16.1,0.0,0,ON,41476
2021-01-08 08:57:00,204920690,223533667,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.7,-5.5,49,23.1,37.3,39.9,75.5,2.4,8.2,31.5,15.4,2.7,16.1,0.0,0,ON,23124
2021-01-08 08:57:30,204923684,223536692,1,-2.0,54,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.7,-5.5,49,23.5,37.2,39.8,75.6,2.4,8.2,31.6,15.4,2.7,16.1,0.0,0,ON,62158
2021-01-08 08:58:00,204926686,223539727,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.9,-5.5,49,23.2,37.3,39.9,75.6,2.4,8.2,31.6,15.6,2.7,16.1,0.0,0,ON,570
2021-01-08 08:58:30,204929689,223542761,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.8,-5.6,49,23.6,37.2,39.8,75.7,2.4,8.2,31.8,15.6,2.7,16.0,0.0,0,ON,51874
2021-01-08 08:59:00,204932683,223545788,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-10.0,-5.6,49,23.7,37.1,39.8,75.8,2.4,8.4,31.9,16.5,2.7,16.0,0.0,0,ON,63225
2021-01-08 08:59:30,204935686,223548824,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.9,-5.6,49,23.8,37.3,39.8,75.8,2.3,8.1,31.7,14.6,2.7,16.1,0.0,0,ON,43441
2021-01-08 09:00:00,204938690,223551855,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.9,-5.7,49,23.6,37.1,39.9,75.9,2.3,8.1,32.0,15.8,2.7,16.0,0.0,0,ON,53380
2021-01-08 09:00:30,204941683,223554880,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.8,-5.7,49,23.9,37.1,39.8,75.9,2.3,8.1,32.0,15.8,2.7,16.0,0.0,0,ON,22136
2021-01-08 09:01:00,204944684,223557912,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.9,-5.7,49,24.0,37.1,39.8,76.0,2.3,8.1,32.1,15.8,2.7,16.0,0.0,0,ON,28271
2021-01-08 09:01:30,204947687,223560948,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.9,-5.7,49,24.0,37.2,39.9,76.0,2.2,8.0,31.9,14.0,2.7,16.1,0.0,0,ON,2644
2021-01-08 09:02:00,204950691,223563987,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.9,-5.7,49,23.8,37.1,39.9,76.0,2.2,8.0,32.0,15.8,2.7,16.1,0.0,0,ON,59680
2021-01-08 09:02:30,204953684,223567010,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-9.8,-5.6,49,24.2,37.1,39.8,76.1,2.3,8.1,32.2,16.0,2.7,16.0,0.0,0,ON,2133
2021-01-08 09:03:00,204956688,223570044,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-10.0,-5.6,49,24.0,37.3,39.9,76.1,2.3,8.3,32.0,16.7,2.7,16.1,0.0,0,ON,36808
2021-01-08 09:03:30,204959692,223573082,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.3,-10.0,-5.7,49,24.3,37.1,39.8,76.1,2.2,8.2,32.2,16.5,2.7,16.0,0.0,0,ON,52480
2021-01-08 09:04:00,204962687,223576108,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-10.1,-5.7,49,24.2,37.1,39.9,76.2,2.2,8.4,32.3,17.1,2.7,16.0,0.0,0,ON,12663
2021-01-08 09:04:30,204965690,223579144,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-9.9,-5.7,49,24.5,37.1,39.8,76.2,2.1,8.1,32.2,16.5,2.7,16.1,0.0,0,ON,35702
2021-01-08 09:05:00,204968684,223582168,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-10.1,-5.7,49,24.7,37.1,39.8,76.3,2.1,8.3,32.4,17.1,2.7,16.0,0.0,0,ON,44170
2021-01-08 09:05:30,204971686,223585203,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-10.0,-5.7,49,24.6,37.1,39.8,76.3,2.1,8.3,32.3,17.3,2.7,16.1,0.0,0,ON,1106
2021-01-08 09:06:00,204974690,223588240,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-10.0,-5.7,49,24.4,37.1,39.9,76.3,2.1,8.3,32.3,17.5,2.7,16.1,0.0,0,ON,18098
2021-01-08 09:06:30,204977684,223591264,1,-2.0,53,40,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.4,-10.2,-5.7,49,24.8,37.0,39.8,76.3,2.1,8.4,32.4,18.1,2.7,16.0,0.0,0,ON,48344
2021-01-08 09:07:00,204980685,223594298,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.5,-10.3,-5.8,49,24.9,37.1,39.8,76.4,2.0,8.5,32.3,18.5,2.7,16.1,0.0,0,ON,4486
2021-01-08 09:07:30,204983689,223597330,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.5,-10.0,-5.8,49,24.6,37.1,39.8,76.5,1.6,7.9,32.5,16.5,2.7,16.1,0.0,0,ON,9506
2021-01-08 09:08:00,204986691,223600365,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.5,-10.2,-5.7,49,25.1,37.0,39.8,76.5,1.0,7.2,32.6,13.5,2.7,16.0,0.0,0,ON,36171
2021-01-08 09:08:30,204989683,223603391,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.5,-10.7,-5.9,49,25.1,37.1,39.8,76.4,0.5,7.2,32.4,14.4,2.6,16.1,0.0,0,ON,41618
2021-01-08 09:09:00,204992686,223606423,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.6,-10.9,-6.0,49,24.9,37.2,39.9,76.4,0.4,7.3,32.6,14.2,2.6,16.0,0.0,0,ON,51144
2021-01-08 09:09:30,204995691,223609461,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.6,-11.0,-6.2,49,25.3,37.1,39.8,76.3,0.7,7.7,32.5,15.2,2.6,16.0,0.0,0,ON,54632
2021-01-08 09:10:00,204998683,223612481,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.6,-11.0,-6.2,49,25.4,37.1,39.8,76.4,1.1,8.1,32.4,16.0,2.6,16.1,0.0,0,ON,56456
2021-01-08 09:10:30,205001688,223615517,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.7,-11.1,-6.3,49,25.5,37.1,39.8,76.5,1.4,8.8,32.6,19.2,2.5,16.0,0.0,0,ON,17235
2021-01-08 09:11:00,205004690,223618553,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.7,-11.0,-6.4,49,25.8,37.0,39.7,76.6,1.4,8.6,32.6,17.9,2.6,16.1,0.0,0,ON,44822
2021-01-08 09:11:30,205007684,223621577,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.8,-11.1,-6.5,49,25.6,37.0,39.8,76.7,1.4,8.6,32.8,18.1,2.6,16.0,0.0,0,ON,55845
2021-01-08 09:12:00,205010689,223624619,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.8,-10.9,-6.3,49,25.7,37.1,39.8,76.9,1.4,8.6,32.9,18.5,2.6,16.1,0.0,0,ON,24783
2021-01-08 09:12:30,205013684,223627648,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.8,-10.8,-6.2,49,25.8,37.1,39.8,77.0,1.4,8.4,32.9,18.5,2.6,16.1,0.0,0,ON,22106
2021-01-08 09:13:00,205016687,223630684,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.8,-10.6,-6.1,49,25.6,37.1,39.9,77.1,1.3,8.2,33.1,17.9,2.6,16.1,0.0,0,ON,2130
2021-01-08 09:13:30,205019691,223633722,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.8,-10.8,-6.0,49,26.0,37.0,39.8,77.1,0.9,7.9,33.1,17.5,2.6,16.1,0.0,0,ON,49551
2021-01-08 09:14:00,205022683,223636743,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.8,-11.0,-6.1,49,26.1,37.0,39.8,77.2,0.0,7.0,33.2,14.8,2.6,16.1,0.0,0,ON,1449
2021-01-08 09:14:30,205025688,223639780,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.8,-11.3,-6.1,49,25.8,37.0,39.9,77.1,-0.5,6.9,33.3,16.0,2.5,16.0,0.0,0,ON,24008
2021-01-08 09:15:00,205028685,223642805,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.8,-11.6,-6.2,49,26.0,37.1,39.9,77.1,-0.1,7.7,33.3,16.5,2.5,16.0,0.0,0,ON,57479
2021-01-08 09:15:30,205031687,223645836,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-11.6,-6.3,49,26.0,37.1,39.8,77.1,0.5,8.3,33.3,16.5,2.5,16.0,0.0,0,ON,37063
2021-01-08 09:16:00,205034682,223648863,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-11.4,-6.3,49,26.3,37.1,39.8,77.2,0.9,8.7,33.2,18.3,2.5,16.1,0.0,0,ON,44311
2021-01-08 09:16:30,205037685,223651896,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-11.3,-6.4,49,26.1,37.0,39.9,77.3,1.2,9.0,33.4,20.0,2.5,16.0,0.0,0,ON,727
2021-01-08 09:17:00,205040688,223654933,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-11.2,-6.4,49,26.4,37.1,39.8,77.4,1.3,8.7,33.3,18.5,2.5,16.1,0.0,0,ON,36318
2021-01-08 09:17:30,205043691,223657966,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-10.7,-6.2,49,26.2,37.0,39.9,77.5,1.4,8.4,33.6,18.5,2.6,16.0,0.0,0,ON,61368
2021-01-08 09:18:00,205046684,223660991,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-10.8,-6.1,49,26.3,37.0,39.9,77.6,1.5,8.5,33.7,19.2,2.6,16.0,0.0,0,ON,50130
2021-01-08 09:18:30,205049687,223664028,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-10.7,-5.9,49,26.4,37.0,39.9,77.7,1.5,8.4,33.6,19.0,2.6,16.1,0.0,0,ON,38080
2021-01-08 09:19:00,205052689,223667060,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-10.8,-6.0,49,26.4,37.0,39.9,77.7,1.3,8.3,33.7,19.4,2.6,16.1,0.0,0,ON,46737
2021-01-08 09:19:30,205055685,223670093,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-10.9,-6.1,49,26.4,37.1,39.9,77.7,1.0,8.0,33.5,18.3,2.6,16.2,0.0,0,ON,37481
2021-01-08 09:20:00,205058690,223673127,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-11.1,-6.2,49,26.4,37.0,39.9,77.8,0.3,7.5,33.8,16.3,2.6,16.1,0.0,0,ON,621
2021-01-08 09:20:30,205061683,223676152,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-11.3,-6.3,49,26.6,37.1,39.9,77.7,-0.5,6.9,33.6,15.0,2.5,16.1,0.0,0,ON,65345
2021-01-08 09:21:00,205064687,223679190,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-2.9,-11.6,-6.5,49,26.6,37.1,39.9,77.7,-0.9,6.9,33.8,13.5,2.5,16.0,0.0,0,ON,13659
2021-01-08 09:21:30,205067690,223682225,1,-2.0,53,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.9,-6.7,49,26.6,37.0,39.9,77.6,-0.7,7.4,33.9,15.8,2.4,16.0,0.0,0,ON,21063
2021-01-08 09:22:00,205070684,223685252,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.8,-6.7,49,26.7,37.1,39.9,77.6,0.0,8.0,33.6,15.6,2.5,16.1,0.0,0,ON,41993
2021-01-08 09:22:30,205073686,223688286,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.6,-6.6,49,26.7,37.1,39.9,77.7,0.7,8.7,33.8,19.0,2.5,16.0,0.0,0,ON,55602
2021-01-08 09:23:00,205076690,223691322,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.4,-6.5,49,26.8,37.0,39.8,77.8,1.1,8.9,34.0,19.0,2.5,16.0,0.0,0,ON,21914
2021-01-08 09:23:30,205079685,223694354,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.4,-6.5,49,27.2,37.1,39.8,77.9,1.3,9.1,33.8,20.2,2.5,16.1,0.0,0,ON,57826
2021-01-08 09:24:00,205082687,223697386,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.2,-6.6,49,26.9,37.0,39.9,78.0,1.2,8.6,33.9,19.0,2.5,16.1,0.0,0,ON,48619
2021-01-08 09:24:30,205085683,223700473,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.1,-11.0,-6.6,49,27.0,37.1,39.9,78.1,1.2,8.4,33.9,19.2,2.6,16.2,0.0,0,ON,37201
2021-01-08 09:25:00,205088685,223703643,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-10.9,-6.5,49,26.7,37.1,40.0,78.2,1.2,8.2,34.2,19.2,2.6,16.1,0.0,0,ON,13245
2021-01-08 09:25:30,205091687,223706806,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-10.8,-6.4,49,27.1,37.0,39.9,78.2,1.3,8.2,34.1,19.0,2.6,16.1,0.0,0,ON,9135
2021-01-08 09:26:00,205094685,223709942,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-10.8,-6.5,49,27.1,37.1,40.0,78.2,1.1,8.1,34.0,18.5,2.6,16.2,0.0,0,ON,15622
2021-01-08 09:26:30,205097685,223713112,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.0,-6.5,49,26.7,37.1,40.0,78.3,0.8,7.8,34.1,17.1,2.6,16.2,0.0,0,ON,64902
2021-01-08 09:27:00,205100682,223716253,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.0,-6.6,49,26.7,37.1,40.0,78.3,0.6,7.6,34.1,17.7,2.6,16.2,0.0,0,ON,25119
2021-01-08 09:27:30,205103683,223719407,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.1,-6.5,49,26.7,37.1,40.0,78.2,0.3,7.5,34.0,17.3,2.6,16.2,0.0,0,ON,1164
2021-01-08 09:28:00,205106683,223722573,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.0,-6.4,49,26.7,37.2,40.0,78.2,-0.3,6.9,34.1,15.2,2.6,16.1,0.0,0,ON,41449
2021-01-08 09:28:30,205109691,223725726,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.3,-6.3,49,26.7,37.1,40.0,78.1,-0.5,6.9,34.1,14.4,2.5,16.1,0.0,0,ON,34882
2021-01-08 09:29:00,205112690,223728894,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.5,-6.4,49,27.0,37.1,39.9,78.0,0.0,7.6,34.2,16.3,2.5,16.0,0.0,0,ON,13721
2021-01-08 09:29:30,205115689,223732046,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.6,-6.4,49,26.8,37.1,40.0,78.0,0.6,8.4,34.0,17.9,2.5,16.1,0.0,0,ON,35382
2021-01-08 09:30:00,205118687,223735181,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.3,-6.5,49,26.8,37.3,40.0,78.1,1.1,8.7,33.9,17.1,2.5,16.2,0.0,0,ON,23436
2021-01-08 09:30:30,205121684,223738346,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.2,-6.4,49,26.8,37.1,40.0,78.2,1.3,8.9,34.0,19.8,2.5,16.2,0.0,0,ON,13648
2021-01-08 09:31:00,205124684,223741487,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.0,-11.1,-6.5,49,27.0,37.1,39.9,78.3,1.4,8.8,34.2,20.0,2.5,16.1,0.0,0,ON,9644
2021-01-08 09:31:30,205127682,223744636,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.1,-11.1,-6.6,49,26.8,37.1,40.0,78.4,1.2,8.4,34.2,20.2,2.6,16.2,0.0,0,ON,54330
2021-01-08 09:32:00,205130686,223747810,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.1,-11.0,-6.7,49,26.8,37.1,40.0,78.5,1.1,8.1,34.3,19.0,2.6,16.2,0.0,0,ON,60897
2021-01-08 09:32:30,205133686,223750945,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.1,-11.0,-6.7,49,26.8,37.1,40.0,78.5,1.1,8.1,34.4,19.2,2.6,16.1,0.0,0,ON,11327
2021-01-08 09:33:00,205136685,223754115,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.1,-11.0,-6.7,49,26.8,37.1,40.0,78.5,0.9,8.1,34.3,19.0,2.6,16.2,0.0,0,ON,57351
2021-01-08 09:33:30,205139683,223757262,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.1,-11.0,-6.8,49,26.8,37.2,40.0,78.5,0.4,7.4,34.1,16.7,2.6,16.3,0.0,0,ON,60767
2021-01-08 09:34:00,205142690,223760414,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.1,-10.9,-6.6,49,26.2,37.2,40.2,78.5,-0.3,6.7,34.4,15.4,2.6,16.1,0.0,0,ON,33526
2021-01-08 09:34:30,205145687,223763579,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.1,-11.3,-6.5,49,27.0,37.1,39.9,78.3,-0.2,7.2,34.3,17.1,2.5,16.1,0.0,0,ON,60089
2021-01-08 09:35:00,205148687,223766719,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.6,-6.7,49,26.4,37.2,40.1,78.3,0.1,7.7,34.3,16.7,2.5,16.1,0.0,0,ON,28842
2021-01-08 09:35:30,205151685,223769868,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.5,-6.8,49,26.7,37.2,40.0,78.2,0.5,8.3,34.0,17.3,2.5,16.2,0.0,0,ON,59471
2021-01-08 09:36:00,205154683,223773030,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.3,-6.7,49,26.7,37.1,40.0,78.3,0.8,8.6,34.2,18.5,2.5,16.1,0.0,0,ON,50305
2021-01-08 09:36:30,205157690,223776174,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.3,-6.7,49,26.7,37.1,39.9,78.3,1.0,8.6,34.2,18.8,2.5,16.1,0.0,0,ON,22946
2021-01-08 09:37:00,205160681,223779330,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.2,-6.7,49,26.8,37.2,40.0,78.4,1.1,8.7,34.1,19.6,2.5,16.2,0.0,0,ON,18625
2021-01-08 09:37:30,205163690,223782498,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.2,-6.7,49,26.8,37.1,40.0,78.5,1.0,8.4,34.3,18.5,2.5,16.2,0.0,0,ON,30215
2021-01-08 09:38:00,205166687,223785638,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.1,-6.8,49,26.8,37.1,40.0,78.6,0.7,8.1,34.3,18.1,2.5,16.2,0.0,0,ON,63057
2021-01-08 09:38:30,205169687,223788810,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.2,-6.7,49,26.8,37.1,40.0,78.6,0.6,8.0,34.4,18.3,2.5,16.2,0.0,0,ON,15134
2021-01-08 09:39:00,205172685,223791956,1,-2.0,52,39,0.0,0.0,30,27,1,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,,-3.2,-11.3,-6.7,49,26.8,37.1,40.0,78.6,0.1,7.5,34.4,15.6,2.5,16.2,0.0,0,ON,63271
